Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
91;0;0;190324;368930;178027;79999;298656;1;4;2;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;5;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
92;0;0;190324;368930;178027;79999;298656;2;4;2;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
93;0;0;190324;368930;178027;79999;298656;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;6;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
94;0;0;190324;368930;178027;79999;298656;2;3;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
95;0;0;190324;368930;178027;79999;298656;1;5;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
96;0;0;190324;368930;178027;79999;298656;2;4;5;0;4;0;0;0;7;0;0;0;0;0;0;0;0;0;1;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
97;0;0;190324;368930;178027;79999;298656;2;3;3;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;1;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
98;0;0;190324;368930;178027;79999;298656;0;8;1;0;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
99;0;0;190324;368930;178027;79999;298656;1;4;2;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
100;0;0;190324;368930;178027;79999;298656;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
101;0;0;190324;368930;178027;79999;298656;0;6;1;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
102;0;0;190324;368930;178027;79999;298656;2;6;6;0;5;0;0;0;9;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
103;0;0;190324;368930;178027;79999;298656;0;9;2;0;4;0;0;0;7;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
104;0;0;190324;368930;178027;79999;298656;0;3;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
105;0;0;190324;368930;178027;79999;298656;2;4;3;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
106;0;0;190324;368930;178027;79999;298656;0;8;2;0;6;0;0;0;4;0;0;0;0;0;0;0;0;0;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
107;0;0;190324;368930;178027;79999;298656;0;4;1;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
108;0;0;190324;368930;178027;79999;298656;1;5;2;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
109;0;0;190324;368930;178027;79999;298656;0;4;2;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
110;0;0;190324;368930;178027;79999;298656;1;6;2;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
111;0;0;190324;368930;178027;79999;298656;1;4;1;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
112;0;0;190324;368930;178027;79999;298656;1;4;4;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
113;0;0;190324;368930;178027;79999;298656;0;5;4;0;4;0;0;0;5;0;0;0;0;0;0;0;0;0;1;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
114;0;0;190324;368930;178027;79999;298656;0;2;3;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
115;0;0;190324;368930;178027;79999;298656;0;3;4;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
116;0;0;190324;368930;178027;79999;298656;2;4;6;0;4;0;0;0;8;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
117;0;0;190324;368930;178027;79999;298656;0;3;2;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
118;0;0;190324;368930;178027;79999;298656;4;4;0;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
119;0;0;190324;368930;178027;79999;298656;0;6;3;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
120;0;0;190324;368930;178027;79999;298656;1;3;3;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
121;0;0;190324;368930;178027;79999;298656;0;3;1;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
122;0;0;190324;368930;178027;79999;298656;0;4;2;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;2;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
123;0;0;190324;368930;178027;79999;298656;2;4;2;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
124;0;0;190324;368930;178027;79999;298656;0;5;3;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
125;0;0;190324;368930;178027;79999;298656;1;4;4;0;4;0;0;0;5;0;0;0;0;0;0;0;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
126;0;0;190324;368930;178027;79999;298656;1;9;1;0;5;0;0;0;6;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
127;0;0;190324;368930;178027;79999;298656;1;2;3;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
128;0;0;190324;368930;178027;79999;298656;2;4;3;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
129;0;0;190324;368930;178027;79999;298656;1;5;2;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;1;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
130;0;0;190324;368930;178027;79999;298656;0;2;4;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
131;0;0;190324;368930;178027;79999;298656;1;7;3;0;6;0;0;0;5;0;0;0;0;0;0;0;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;6;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
132;0;0;190324;368930;178027;79999;298656;0;5;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
133;0;0;190324;368930;178027;79999;298656;0;5;2;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;24846;10076436351;0;244342;13509;0;0;
134;0;0;190324;368930;178027;79999;298656;0;6;6;0;4;0;0;0;8;0;0;0;0;0;0;0;0;0;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;1;0;0;0;1;0;0;24846;10076436351;0;244342;13509;0;0;
135;0;0;190324;368930;178027;79999;298656;1;5;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;0;0;0;1;0;0;24846;10076436351;0;244342;13509;0;0;
136;0;0;190324;368930;178027;79999;298656;0;3;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;0;0;0;1;0;0;24846;10076436351;0;244342;13509;0;0;
137;0;0;190324;368930;178027;79999;298656;0;3;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;1;0;0;24846;10076436351;0;244342;13509;0;0;
138;0;0;190324;368930;178027;79999;298656;1;9;5;0;9;0;0;0;6;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;1;0;0;0;1;1;0;24846;10076436351;0;244342;13509;0;0;
139;0;0;190324;368930;178027;79999;298656;1;6;1;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
140;0;0;190324;368930;178027;79999;298656;1;3;2;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
141;0;0;190324;368930;178027;79999;298656;0;2;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
142;0;0;190324;368930;178027;79999;298656;1;7;3;0;5;0;0;0;6;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
143;0;0;190324;368930;178027;79999;298656;0;5;3;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
144;0;0;190324;368930;178027;79999;298656;0;2;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
145;0;0;190324;368930;178027;79999;298656;1;3;1;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
146;0;0;190324;368930;178027;79999;298656;1;5;4;0;3;0;0;0;7;0;0;0;0;0;0;0;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
147;0;0;190324;368930;178027;79999;298656;0;2;3;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
148;0;0;190324;368930;178027;79999;298656;2;3;4;0;1;0;0;0;8;0;0;0;0;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
149;0;0;190324;368930;178027;79999;298656;1;5;3;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;4;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
150;0;0;190324;368930;178027;79999;298656;1;5;4;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
151;0;0;190324;368930;178027;79999;298656;2;2;3;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
152;0;0;190324;368930;178027;79999;298656;1;4;2;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
153;0;0;190324;368930;178027;79999;298656;0;5;2;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
154;0;0;190324;368930;178027;79999;298656;1;7;2;0;3;0;0;0;7;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
155;0;0;190324;368930;178027;79999;298656;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
156;0;0;190324;368930;178027;79999;298656;1;3;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;24846;10076436351;0;244342;13509;0;0;
157;0;0;190324;368930;178027;79999;298656;0;3;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;1;0;1;0;1;1;0;24846;10076436351;0;244342;13509;0;0;
158;0;0;190324;368930;178027;79999;298656;0;1;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
159;0;0;190324;368930;178027;79999;298656;0;4;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;1;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
160;0;0;190324;368930;178027;79999;298656;0;4;1;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
161;0;0;190324;368930;178027;79999;298656;0;4;5;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
162;0;0;190324;368930;178027;79999;298656;0;5;1;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
163;0;0;190324;368930;178027;79999;298656;0;7;2;0;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
164;0;0;190324;368930;178027;79999;298656;2;2;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
165;0;0;190324;368930;178027;79999;298656;2;7;2;0;5;0;0;0;6;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
166;0;0;190324;368930;178027;79999;298656;0;6;2;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
167;0;0;190324;368930;178027;79999;298656;1;5;1;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
168;0;0;190324;368930;178027;79999;298656;0;5;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
169;0;0;190324;368930;178027;79999;298656;0;8;4;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
170;0;0;190324;368930;178027;79999;298656;1;6;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
171;0;0;190324;368930;178027;79999;298656;0;5;3;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
172;0;0;190324;368930;178027;79999;298656;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
173;0;0;190324;368930;178027;79999;298656;1;0;3;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
174;0;0;190324;368930;178027;79999;298656;0;6;3;0;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
175;0;0;190324;368930;178027;79999;298656;1;7;3;0;7;0;0;0;4;0;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
176;0;0;190324;368930;178027;79999;298656;0;4;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;1;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
177;0;0;190324;368930;178027;79999;298656;1;4;2;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
178;0;0;190324;368930;178027;79999;298656;0;2;4;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
179;0;0;190324;368930;178027;79999;298656;1;2;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
180;0;0;190324;368930;178027;79999;298656;1;3;2;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
181;0;0;190324;368930;178027;79999;298656;1;5;6;0;1;0;0;0;11;0;0;0;0;0;0;0;0;0;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
182;0;0;190324;368930;178027;79999;298656;1;9;3;0;5;0;0;0;8;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
183;0;0;190324;368930;178027;79999;298656;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
184;0;0;190324;368930;178027;79999;298656;1;2;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;4;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
185;0;0;190324;368930;178027;79999;298656;0;3;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
186;0;0;190324;368930;178027;79999;298656;1;3;2;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
187;0;0;190324;368930;178027;79999;298656;1;3;1;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
188;0;0;190324;368930;178027;79999;298656;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
